domain,nn_mod,nn_asp,query_mod,query_asp,q_reviews_id,question_subj_level,ques_subj_score,is_ques_subjective,review_id,id,title,context,question,answers.text,answers.answer_start,answers.answer_subj_level,answers.ans_subj_score,answers.is_ans_subjective
electronics,steady,hand,outstanding,result,907ffad0952f0418ad8a86f9baa297c3,1,0.0,False,076ff590d4571cd1e9fb2975297a8c99,0c1cf8326d7c22a81c693396e1fe6080,B00007E7JU,"I bought this lens a few years back, but only recently got into things in depth enough to really give it a lot of use.Most people have echo'd the same things, but I wanted to put my agreements.The picture quality is solid, sharp, and amazing.  The lens is second to none for the price, and highly worth every penny.  You get some amazing pictures from it as long as you have a steady hand (or tripod/fixed surface).  You can't beat what you get for your 100 bucks.The only reason it didn't get five stars, and the same reason people have mentioned.  The build quality leaves a lot to be desired.  The plastic casing is pretty fragile feeling, but you know this is a case of ""quality for low cost"" design, and you're hopefully aware of that going in.  Just baby the lens, and you'll be fine.I highly recommend it to any photographer from beginning to advanced as a nice low cost piece to your photographic arsenal.",How is result?,"['a nice low cost piece to your photographic arsenal'
 'The picture quality is solid, sharp, and amazing']",[862 193],[1 1],[0.65 0.65],[ True  True]
electronics,smooth,interface,great,selection,87d90e81b9930998f0b35cc112a05ae5,1,0.6,True,c70639d361115990ead6e4685bac4346,15f8b7e05b30b78c8f3a06296d4d1e42,B00BGGDVOO,"The Roku 3 is the latest device that I've added to my home in an effort to replace my cable box. No, the Roku 3 by itself cannot replace all the functions of a cable box but it is a great place to start. The device, about the size of a hockey puck, is truly impressive and functions better than more expensive alternatives.---------------SETUP:From start to finish setup is incredibly easy. I got my Roku up and running in less than 5-minutes. Included in the box are quick-start instructions, the power adapter, the remote (with batteries), and the Roku device. I used a small piece of sticky back Velcro to adhere my Roku to the back of my HDTV, although there are other alternatives sold here on Amazon such as the TotalMount Roku Mounting Kit. The Roku is light enough that even double sided tape would hold the device firmly in place. The only piece you need outside the box is a HDMI cable. The Roku 3 accepts both wired Ethernet and Wi-Fi. I chose the latter and I'm happy to say that Wi-Fi works perfectly. The main reason I avoided the Roku products before the R3 model was because I'd heard complaints of spotty Wi-Fi. This is not the case at all with the Roku 3. My wireless router is in my basement on the other side of my home and the R3 easily picks up a strong signal and delivers content consistently without interruption.Once the device is connected to your television and internet you'll need a computer or internet-enabled device to connect to Roku's website and register the device. This is accomplished via a simple pin-code that you'll type into the website. Once that's accomplished you can start adding channels in addition to those already loaded on the device. For folks who already subscribers to services like Netflix or Amazon VoD you can proceed to sign in or in Amazon's case enable the device by following the on-screen instructions.---------------USE:My wife has been making extensive use of the device as we recently welcomed our first child and she uses the device while at home to stream television shows and movies. The interface is incredibly smooth and very refined. No unnecessary navigation or sub-menus are present. Apps like Netflix, Amazon VoD, Vudu, Hulu, etc. are very responsive and easy to navigate. Comparing the Roku 3 to another device we recently purchased, the Western Digital Live TV Hub is a landslide victory for Roku. Other companies will have to play catch-up to Roku's little device as it's very impressive.--------------What I Love About the Roku 3:(+) The remote is fantastic and doesn't require line-of-sight with the R3 box to operate.(+) The remote has a built-in jack that supports headphones/earbuds. This is a great feature for anyone with kids or poor noise insulation in their home and lets you watch programs without disturbing anyone else.(+) The interface is customizable featuring everything from themes to app tiles that can be changed and adjusted. Best of all, the entire interface isn't slow or clumsy. Button presses on the remote immediately translate to a response on-screen.(+) Universal search. Looking for specific movie or TV show but not sure if it's available on Netflix or Amazon? Universal search allows you to search available channels for your content.(+) The small and inconspicuous design is perfect in our living room where we keep our electronics footprint as light as possible. The R3 is very easy to hide and slim enough to fit behind my wall-mounted HDTV.(+) The quality of the streaming content is consistently superior on the Roku 3 than on a similar device, the Western Digital TV Live Hub. I'm not sure if it comes down to the processor or exactly what. I even have my WDTV Live Hub using a wired Ethernet connection and it still displays an inferior resolution to the R3.(+) Has a built-in USB port for connecting external hard-drives with additional content. Also included is a SD-expansion slot for storing content and additional channels.(+) Andriod/iOS app support that allows you to channel surf, change the channel, or display content from your smart phone on your TV.---------------What I Don't Love about My Roku 3:(-) Does not support non-HDTVs. The inclusion of only HDMI output means that only a suitable HDTV will work with the Roku 3. This is probably less relevant today than it would have been a few years ago but still something to consider for non-HDTV owners. The R3 does not come with a HDMI cable.(-) Limited support for external files. For movies .mkv (h.264) and mp4 (h.264) are supported but nothing else. Supported music file formats include .aac  and .mp3. For photos it's only .jpg and .png.(-) No YouTube channel.---------------Overall:The Roku 3 is a fantastic little device that opens up a world of content at your fingertips. The device is inexpensive yet extremely well refined and polished in a way very few other products in this market have achieved. There are some slight limitations to the device but that shouldn't stop you from purchasing this product. Recommended.---------------UPDATE: 7/2/13: I've been using my Roku 3 for about 3 months and in that time the remote has lost its connection to the base unit twice. I've noticed that on both occasions the remote will suddenly stop responding to certain commands. For example all of the arrow keys and the 'OK' buttons will stop functioning but I can still use the 'back' button. The easiest solution I've found is to simply power off the base unit by unplugging the AC adapter, waiting a few seconds, and plugging the adapter back in. The R3 does come with a troubleshooting guide in the manual that covers pairing a remote with the base unit but it was unnecessary in my experience.",What a good selection for all their products?,"[""There are some slight limitations to the device but that shouldn't stop you from purchasing this product""]",[4887],[1],[0.16666667],[False]
electronics,decent,color,true,color,1c3e848d6afa7d09d173b509fdbab3a8,1,0.4,False,df2ac5063175500abca1445f8bc21999,6b5a81bb8acc6905e37c90edeaa177ee,B003HFCDLY,"7 months and it has started popping up the auto adjust screen when it warms up. Auto adjust will  not close. the only way to make it go away temporarily is to turn the monitor off for a period of time, then after it has cooled down you can use the screen until it warms up again. Too bad because when the monitor works it has decent color and contrast.I purchased this monitor based on it's high reviews, but the life of this monitor is so short that the value is non existent. I used to think View Sonic made decent monitors, but this is now the 3rd monitor I have had from them that has had premature failures. Spend your money on a better brand of monitor.",How many real colors does the camera have?,['decent color and contrast'],[326],[1],[0.6666667],[ True]
electronics,solid,feel,right,one,8f1ded7ec5e4280172143f5cc5e4b5cd,1,0.0,False,e6dcdd4bea30b197d662d004a1e55004,bd5b573fc428d5bd84e578606ce19908,B005DKZTMG,"I absolutely love this keyboard! I use it at 7-8 foot range, and it is flawless without using the usb extender. The feel of the board is solid, and the trackpad is intuitive (even though I have never really used a trackpad.) I watched the online reviews, and decided to take a chance on the K400. If you are looking into it, I recommend jumping into it!",How is the one service?,[],[],[],[],[]
electronics,simple,solution,great,portability,9b9cd55de8166ffc1715941e6561aae0,2,0.75,True,1dcb686c3bd4892f796b001dbe7b15ef,cb1318f08413bf3925102aae6f105a0d,B005HMKKH4,"This external hard drive does what it is supposed to: write, store, and read back large quantities of data at high speed. It must also do so reliably for a period of years, but at this early stage I cannot vouch for that. Ease of installation is also essential; a mass storage device should be completely plug-and-play; and it is helpful for it to be preformatted--this one is formatted NTFS for Windows XP and above. These are all the qualities that I want in such a device, but this drive also provides a couple of bonuses: portability and backup software. Although I use the drive with a desktop, portability, i.e. small size and ability to be powered from a USB port, are nice to have anywhere; not having to have an extra cable with a transformer plug that takes up a lot of space on a power strip is a convenience to cheer.As to reliability over a period of years, I have only had my new drive for a week, so I cannot speak to that; however, I will try to make it a point to update this review should the drive fail prematurely (I expect about a five-year lifespan--knock on wood). Thus far, I have written 340 GB of data to it; and from it I have played back HD video (full-frame-rate, full-HD mpeg-type, not just Flash) without a hitch or a glitchAmong these reviews I noticed a lot of complaints about the backup software. They may very well true; and this is not to excuse WD; but I have to say that I have never met a backup program that I liked. Most, including some top-rated, have vital functions that simply don't work. I currently use Windows 7's own backup program; it isn't great--not much flexibility and control; but it's free, and it works (so far).My main motivation for writing this review is to try to provide a little help with installation, which should reassure prospective buyers disturbed by the experiences reported by some other customers. I said above that installing mass storage should be a simple matter of plugging it in, and under the right conditions that is all that this drive requires. But ""under the right conditions"" can be a big ""if""; and a variety of issues can plague the installation of this drive as a USB 3.0 device. In my case, I had never attached a USB 3.0 device to my system before; and I found that Windows would not recognize the device when plugged into a USB 3.0 port. As a search on ""WD Passport USB 3.0 Installation Problems"" reveals, there are several problems that can occur; and dealing with all those is not the purpose of this review; however, I simply want to do two things: (1) reassure you that this device does in fact come with a good USB 3.0 cable, and that it transfers data at a considerably higher speed over USB 3 as compared with USB 2; and (2) to warn the buyer that (s)he may require a driver update for his/her PC. Regarding the first point, I am getting better than 2.5 times the data transfer rate with USB 3.0 versus USB 2. Regarding the second, the updated driver required will most likely be the one associated with the USB hardware on the motherboard of your PC; if you have problems using your WD passport on a USB 3 port, but not on a USB 2 port, visit either your PC vendor's website, or that of the maker of the motherboard, and do a search on USB 3 drivers. WD also provides firmware updates for its drives; but in my case at least, the Passport's firmware was already up to date as received.While I am in the business of giving tips related to the purchase of an external HD, be aware that if you want a hassle-free installation you might want to avoid drives with over 2TB of capacity. I, and others, have had issues, especially with Windows Backup, with 3TB drives. It turns out that the solution is fairly simple: use the WD Quick Formatter tool (available on WD's website) *before* attempting to use the drive (reformatting will wipe out any data you've already put there). As long as you're willing to take that extra step, it's fine to get a 3TB drive; and I have had no further problems with a 3TB drive. To be clear, the drive I am reviewing here is a 2TB drive; but I just thought I'd throw in this extra tip for people who are reading these reviews and are still undecided about what size to get.",Is a great portability?,[],[],[],[],[]
electronics,convenient,port,great,port,55dc1f559328352356b1cf538cf9a341,5,0.0,False,9ba4be24b107fc453d81fbb60acd3299,c5aaa83cdf73fe50ab7e89c636b38842,B00483WRZ6,"This hub does the job. That's the minimum one should expect from electronics, after all. The form factor is okay, but it has some issues. It's fairly large, and plugs stick out of both sides, which makes it take up quite a bit of desktop space. The flip-up ports are convenient for USB drives, memory card readers, and the like; it makes oversized devices easier to deal with. There are no indicator lights other than a somewhat distracting bright blue strip on the top that shows the power status. Since this is a 10-port unit, plugging it in is a necessity; it can power devices that use considerable USB power quite handily. I have 8 devices plugged into mine, including another hub, and there have been no problems with it so far. It's a bit large and space hungry, but its utility makes up for it.",How is the port?,[],[],[],[],[]
electronics,better,version,little,experience,be42472ae7a33d8383da753e040db9cd,1,0.0,False,2039f0ff946222afc1b2a109a01c5922,3352d878b7752b0c94c48066f05e4384,B0074BW614,"I won't get into too many details because there is literally hundreds of reviews talking about the features and price comparison.  I'm just going to say that the screen looks great, speakers are the best ever, and it's solid.But what I will include in my review is a few opinions.1) the bigger version is better.  Yeah it's the same hardware and software for the most part, but the extra screen space is really really worthwhile.  If you've got *any* spare cash, please consider 8.9 over the 7.2) accessories that should be included.  Amazon was great enough to include a USB cable, but that's it.  No covers, bumpers, screen protect or even a charger.  Yulp, not even a charger.  You do get the option to bundle things at a discount when you buy this, and it's to your best interest to do so.  Pick up the charger for $9.99, because when you change your mind later on, it's $19.99 separately.  Also, if you consider going mobile or throwing it in your purse, consider a screen protector or cover.  It will reduce the greatness of the screen slightly, but you really don't want scratches.  A spare cable is also really nice if you travel a lot.3) Ads.  It really urks me that you have to pay to have ads removed.  This is just amazon milking a little more money from the customer base.  You can find very similar tablets that match features and hardware for $199.99 that doesn't cram advertisements on your device.Overall I would not purchase this device for myself.  I feel that pricing it for $199 is kind of dishonest.  It cost to remove ads, it cost to add a charger, by the time you're said and done it's really closer to $225 before tax.  For relatively the same hardware and features and $199 price tag, I would recommend Nook HD or Nexus 7.  The only plus side is the tight integration to Amazon's electronic services. It's an alright buy for prime members, but if you don't have prime you should pass.PS, It really does have great speakers",How is the experience?,[],[],[],[],[]
electronics,gorgeous,screen,gorgeous,display,2dc700d75b18f54f38c40c522ee577e2,1,0.0,False,598f77be1fcb0147ee763a1699267d68,4ee9982d6d0532e5f857ceb9dec06571,B004U78J1G,"I have been an iPad user for more than a year now. I had been in line toget it the very first day it was offered and while it is an adequate device for meia consumption it has its flaws. Things that I was willing to live with on a smaller screen just bothered me too much on iPad. The really small amoutn of RAM was also something that immediately caused issues (it has 256 Mb of RAM half of what is available on iphone 4). I had been waiting for Another tablet device to fix teh issues with iPad and Asus seemed to have delivered. A battery life that was comparable to iPad. An OS that was designed from the ground up for tablet (honeycomb) and an accessory (dock) that seemed to fix everything the device was lacking (keyboard, extra battery, extra expansion ports). On the surface Asus Transformer is an excellent replacement for iPad.It is, however, not a perfect device yet. I 'll admit majority of the issues are software related and should be fixed with the next release (Icecream sandwich). The Tegra processor is fast and 1GB of memory is enough to open a lot of pdfs without any issue. The screen is gorgeous and the soft touch back makes it easy to hold. 10.1"" 16:9 ratio screen however is a bit unwieldy but since this is the resolution every Android tablet (to date) has; it is not something you can fix by getting another device. To me 4:3 screen of iPad makes it easy to hold in any orientation and Android tablets' 16:9 screen make it more suited for landscape use.I am still not a fan of multitasking the way either iOS or Android do however, Honeycomb does it better than iOS. There is still a lack of tablet specific apps (even after 3 months) but I have been able to find apps for everything that I usually use my tablet for. That said some notable exceptions are Netflix, Hulu Plus, Flipboard or Zinio (I am using ""your version"" as a replacement which is pretty good).I am pretty impressed with the sound coming out of this tablet which is stereo and generally better than iPad. Asus Keyboard was not that great but I have since then replaced it with ""thumb keyboard"" which works very well. I have not tried to take any pictures with the rear camera yet but the front facing camera is pretty good.",How did you like the display?,['Transformer is an excellent'],[789],[1],[1.],[ True]
electronics,responsive,touchscreen,sensitive,touch screen,57ef2db167e7cc5bf13814a4778b34a1,1,0.0,False,a16c03f4e18fb6fee0772ca86e02bea0,ce02cc12a9461eae03ee725e142dc1a2,B004PGMFG2,"This tablet has exceeded my expectations.  The screen is very bright and vibrant, its processor is very fast.  Video playback is excellent.  I find myself using this tablet for everything from surfing the web to creation of documents.  Another plus point is that is has Android ICS on it, which in my opinion is way better than the previous versions.  I like the metallic styling, seems more durable than the plastic casings most tablets have.  The touchscreen is very responsive &  quick.  The battery life is excellent, I can use it almost all day with a full charge, this include watching lots of videos.  I don't care too much for the camera on it,  it's lacking, but I dind't buy the tablet because of the camera so it's not a big disadvantage for me.  I was frustrated when I found out the difficulties involved with getting picasa albums to sync with the gallery, but once I got it to sync it's been no problems since.  I really don't know how I got it to sync, but I went into the gallery and saw that my picasa albums were synced.  The keyboard is also nice, its keys well space for my big fingers & paired with the very responsive touch screen make it second nature to type on, to me it feels almost like typing on my desktop keyboard.  I can't wait to find out the endurance of this tablet, I'm hoping it will last a long time.03/14/2014: After a year I'm still pleased with this purchase.  The tablet works just as good as it did when I got it.  The battery life is great, I use this tablet more than my PC.  My only gripe with it is sometimes it's slow to come out of sleep mode, other than that I'm overly pleased.  I'm thinking of purchasing about 3-4 more.",How is the touch screen?,"['The screen is very bright and vibrant, its processor is very fast.  Video playback is excellent.  I find myself using this tablet for everything from surfing the web to creation of documents.  Another plus point is that is has Android ICS on it, which in my opinion is way better than the previous versions.  I like the metallic styling, seems more durable than the plastic casings most tablets have.  The touchscreen is very responsive &  quick']",[43],[1],[0.53333336],[ True]
electronics,nice,texture,slim,profile,d23a17c7e993071839f47dabd46d3d15,1,0.0,False,1677f1a99bbae5948ada6652569f41a5,e75d335f45b97619a835080c529cde6c,B007R5YDYA,"I really want to love this case. It is made very well, has a nice texture, holds the Paperwhite very securely, and appears to offer superior protection. However, the beauty of reading on a Kindle is the fact that it is lighter than most books. The Paperwhite with this case weighs 13.4 ounces (an average paperback weighs about 12 ounces). The case almost doubles the weight of the Kindle. To me this is not worth the trade-off and I am returning the case (after much debate and with great regret). This is my third Kindle, my first being a K2, and this Kindle with case feels heavier than the K2.",How about profile?,[],[],[],[],[]
electronics,wire,connection,easy,configuration,be268028d2f9ead749978b3b7c3ee69b,5,0.0,False,f1bfefc65b9d1eab6f1927db24a7bafd,97bff8870fb691e0e0f57fa98f721e4c,B0044YU60M,"I purchased this router a couple months ago to replace my aging ZyXel X-550 Xtreme MIMO routher (which is still working fine for the most part).  I finally got around to installing it yesterday.  My initial impressions were not great, to be honest.  The build quality doesn't seem great - mostly lightweight plastic, and the unit is so small and light that the two cables coming out of the back keep the unit from sitting flat on the back of my computer armoire.  I'm OK with that as long as the unit proves to last a long time with few or no reboots needed. It is too early to tell, so I will try to update this review a few months down the road.My next issue with the router came immediately after I finished the setup.  Minutes before unplugging my ZyXel router, I had a reliable network connection on my desktop computer, which has a wired connection to the router.  Upon booting up the Medialink router, I had no network connection and could not even access the router directly through my browser.  I meticulously went through the setup instructions 3 more times, being careful to unplug everything in just the right order.  Still no luck.  I then tried a wireless connection and discovered that did work.  I was able to finish the router setup wirelessly.  I then tried a wired connection from my notebook, and that also worked.  So the router itself seemed to be working fine EXCEPT that I was unable to access it from my desktop, which is a critical need.  I contacted Medialink by email but did not hear back from them quickly so called them.  The initial tech was unable to help. An hour or two later, a level 2 tech called me back and was also unable to help, suggesting that it was a hardware or software issue on my computer.  I then spent 3 hours on the phone with a Dell tech, which was a huge waste of time.  I also submitted questions on a handful of forum sites.  At 11pm, after 14 hours of trying to get this router to work, I tried plugging in the old router, and within minutes I had a working connection again.  Frustrated, I gave up on the new router and went to bed.  This morning, I spent another couple hours doing some troubleshooting before contacting Medialink again by email.  After some time with no response, I called and was told that someone would call me back.  They didn't, but they did respond to my email.  With the new info I provided, they were able to suggest that I wirelessly access the router to change the default IP address from 192.168.0.1 to what my old router had been using (192.168.10.1), then reboot the router.  That worked!  If anyone runs into a similar issue, be sure to give this a shot.  You can change the default IP address by going to Advanced Settings --> LAN Settings on the router.I'm not a hardcore geek, but I'm comfortable with technical things so I was not real happy that I had to invest so much time getting the router to work, nor was I happy about how many emails & phone calls to/from Medialink I had to invest in to get it working.  And I was slightly disappointed in how Medialink came across in their support; I just didn't feel that they were eager & willing to go the distance in helping me resolve this.  HOWEVER, to their credit, they did respond in a reasonably timely fashion, and they did eventually come through with the solution I needed (albeit because I was willing to invest the time & effort to narrow the issues down on my own, something others might not be able or willing to do).In hindsight, I would have gone with a router with a better reputation behind it that offered some additional features, better build quality, and tech support that is able to resolve issues more quickly.  However, for the price, this seems to be a decent router.  I am using 1 wired connection and several wireless devices, and the speed and reliability thus far seem great.  Others have obviously had great success with this, so as long as it continues to work well for me, I have no problems recommending it as a budget router.",How is the configuration?,[],[],[],[],[]
electronics,clear,view,easy,time,c68a6cc477b67ae54dbe15fc19b1e2fc,1,0.0,False,acc40990720aba8c38ecc7cda49b4d94,47110eb7720cffd03bb78f609999243d,B00004SABB,the view is so good and clear and so easy to focus in and light not heavy must get you a pair,How is the time?,[],[],[],[],[]
electronics,much well,thing,nice,box,168e2d2005de7cf9a68fcb33056b77f3,2,0.0,False,b4ee53f56a2b23a910a05feeb8850fee,716843b87a2056ac7eab2b76e659f212,B001NJ0D0Y,"I tested my heat sink immediately right after I got this hyper N520. My i5 3570(No K, whatever) CPU could burn to 95C with the s***ty stock cooler but this cooler master one lowered the reading to 62C. That is to say, without this cooler, my CPU will be 50% hotter! Things are just so much better! definitely good for overclocking!GREAT CPU COOLER!",How do you like the box?,[],[],[],[],[]
electronics,easy to navigate,menu,not intuitive,control,85190ca52e5c827bb7dda9a866d8891d,1,0.0,False,2caf0b7cd694c5c179672f0d9418af22,313391cada2e27fecd44628d62c6d492,B005FVNGRI,"I had a red Sansa Clip with 2GB memory for easily seven years, maybe more downloading books from Audible.  That thing got dropped so many times, I can't count them all.  I lost the detachable clip.  It worked and worked.  Every now and then I would have bitty problem, but a firmware update made it better.  Than, earlier this year, I couldn't get it to turn on.  It charges and while charging it's on, but when I try to turn it on, nothing!  I went to the website and tried several suggestions, but still nothing.  So, I started using my phone to listen to books.  Unfortunately, it isn't small and well, it wasn't exactly what I wanted, but it was good.  Enter DH who knew I missed my MP3 player.  Along comes Mother's Day and I now own the 8GB Sansa Clip Zip.  I love it.  It has all of the features of the first one, but better.  I haven't stopped using it.  The clip no longer detaches which is a blessing for me.  I wish it would come in something other a black color, but that's no biggie.  I'm not a music expert so changing headsets for better sound, etc. isn't a issue for me.  I did pick different ear buds, but only because of comfort needs.  It's compact, the color screen is nice, the menu is easy to navigate.  Complaints--only that the packaging makes you think you have to have Rhapsody to get all of the ""features.""  So I did what the directions told me.  Well the little CD with the Rhapsody program was a bust.  Just go to Rhapsody and upload.  I do not use it at all.  I go through Audible or Windows Media Player to get my books, etc.  And if there are features I'm not getting because I don't use Rhapsody, I don't know what they are and am not missing them.  Get this item.  Shipping was great, packaging excellent.  Can't go wrong.",Why do I have intuitive control?,[],[],[],[],[]
electronics,hot,ear,tight,headphone,266a28b4fa33cb9ca067cb524b859e67,2,0.0,False,ec3b41c4bd382413092305f42e6dafb8,4b2c79a918dcec5187572058b367122a,B00007E7C8,"I read a lot of the reviews for this product before I bought these, and I have to agree with every positive review. The headphones are comfortable. I can wear them all day without my ears getting too hot. The sound is terrific - very rich in all the ranges I can hear. These are probably my favorite headphones I've ever owned.",How is the headphone?,['The headphones are comfortable'],[116],[2],[0.8],[ True]
electronics,short,battery life,more,control,f529e5f6c7e711d3d7df6ee2131f622d,5,0.6,True,38a0a5966ee2c7d95d4fbacff2fc6e61,0cbab1c522063c518d98ed951c892009,B002HWRJBM,This is a good mouse I epically like how you can unlock the scroll while that will let you scroll through pages as fast as you want also the back buttons are good and easy to use when going back and forth in between web pages. The only down side for this mouse is the battery life is real short maybe about a week at best then you need to charge it other then that it is a nice mouse.,Do you have good control of the acceleration?,['This is a good mouse I epically like how you can unlock the scroll while that will let you scroll through pages as fast as you want also the back buttons are good and easy to use when going back and forth in between web pages'],[0],[4],[0.43888888],[False]
electronics,better,mouse,extra,button,e40415eede378f61b1fd9ade77a3577e,5,0.1,False,4bef69ad5e62c5123a1aaa79f7bf2756,d469c680c225141244b46789afd1aa75,B003VAM32E,"Im coming to this mouse after using an MX Revolution for 4 years. This mouse has more buttons and fancy software but it pales in comparison.-Its not recognized in Setpoint so you must use the Gaming software to assign your buttons.-The Gaming software will not save the settings for more than a day, so you have to keep resetting the button layout.-Battery life is a joke. You might as well leave it plugged in.If this mouse was free I would still be angry. Please don't waste your money.Update (Oct.29,2013)For whatever reason this mouse has gotten better at keeping profiles. I think it helps to pull the battery every once in a while. Its a good mouse if it saves your profile.I have added a star. But still very frustrating when it drops your profile while you're in the middle of something.",Does have a extra button?,['This mouse has more buttons'],[66],[5],[0.5],[False]
electronics,great,headphone,sensitive,ear,275f561afbf3ceb043362bd31d566a78,2,0.0,False,c37dff137d104809b2825459b47422de,616ad22437b9a5ddaefb381f941b60bb,B000089GN3,"I bought these headphones after reading all the positive reviews I read here and I must say that the reviews are pretty accurate - these headphones are great.  For portable headphones they produce bass very well, much better than the ones that came with the Ipod or $30 Sony ear buds.  The mids are clear and the highs are sufficient.  The case is a nice feature and looks cool but its a slight hassle to use.I also have Grado SR-60's which have better sound but aren't portable and not very comfortable for long periods of time.  These Sennheisers are very comfortable and stay on your head snugly which make them great for working out.",How is the ear?,['these headphones are great'],[131],[2],[0.75],[ True]
electronics,great,layout,wireless,keyboard,e8de565626ac1023a0afb874c8983eb5,1,0.0,False,670cf57ce370f54687c12207049bfbdb,dd75bcfc29fa7bfef759b36ad13cd0a6,B000A6PPOK,"I bought this keyboard because I have pain in my hands from being a long-time computer nerd. I'm a professional software developer, and this keyboard has made my job so much easier. I have one at home and one at work. And one non-functioning one on the shelf that was the victim of a water spill (unfortunately, no keyboard seems to be immune from liquid damage). I'll keep using one of these as long as they are around for me to use.The layout is great. It takes an hour or so to get used to it, but once you do, you'll find your typing speed and accuracy both increase. If you have pain in your hands, you'll find that this doesn't exacerbate it like other keyboards might. It's as easy as any keyboard to install, and I haven't had any problem with it working outside of the one I ruined by spilling water on it. Keys responds well, they don't need you to hammer on them, in fact you can type pretty gingerly on it.The ""candy"" on the keyboard isn't very functional to me, beyond the back-forward buttons near the space bar...I actually set those to skip through my music playlist. Love that feature! The zoom toggle in the middle...I reprogrammed that to be a scroll. I still don't use it all that often. I use the music controls at the top, and the calculator...but I don't really care about the shortcut keys. I suppose some people would find some functionality to them, I personally use Launchy to accomplish all that those things could do though.I love that this has the ""classic"" layout for the insert-delete-home key group, instead of turning all of those on their side.One thing that doesn't bother me, but might bother others: It isn't the quietest keyboard. It absolutely isn't loud, per se...but I've noticed that it gets louder with use. When I first get one, I'm impressed with the quietness, but it doesn't take more than a couple of weeks for that to wear down and things to get about as loud as any other keyboard of the same generation.One other thing I could do without, but is not at all unique to this keyboard: F-Lock. I actually found a script that disables the F-Lock key though...so it isn't so bothersome now, but the default functionality is annoying as all hell.",How is the keyboard?,['this keyboard has made my job so much easier'],[136],[1],[0.2],[False]
electronics,adjustable,shoulder strap,strong,zipper,3b10e0dc370b8a8903838d1428a6168b,1,0.0,False,39bf244cffe9bcee46184f8b26e17444,cfd1a858cbdde034c7520a796645a9f8,B002J9HBIO,"One tiny nit - the Amazon description is incorrect - this is a 10.2-Inch case, not 10 inch. But wait, it turns out that the extra 0.2 inch means that this case will hold both the iPad in a padded leather-like case from MoKo AND the Apple wireless keyboard in the same compartment. The shoulder strap is substantial and adjustable to allow for waist level carry. Every detail of materials and construction is first rate. If you want to carry your iPad and a few accessories, this is the case for you.",How to repair the zipper?,[],[],[],[],[]
electronics,slow,af,accurate,focus,d903da2e93c3a95382c690932f545f53,1,0.0,False,ed16ee1f74d561d468174b16b13ce98b,c719642a77e6cae77bc52b0d9a3c69b1,B00009XVCZ,"Is the Canon 50mm 1.2 L Series worth $1000 more than the 50mm 1.4? Final conclusion was: No, it is not worth it for me. But it might be for you. Here's why and how I came to my conclusion. I have also included some photos I took with the 7D and the 1.4 lens.I have been able to work with the 1.2 before, and was ready to buy my own. Buying the 1.2 was quite a leap, but I knew it would do the job. I researched the 1.4 hoping it could be just as good but for a lot less. What helped me come to my final decision to purchase the 1.4 was a website by Jim Arnold - [...] It has examples of the same shots using both lenses! I was worried that I would want the 0.2 difference in the lens, and I would miss it with the 1.4. But I must say that is not the case at all! This site has a ton of examples using the different lenses. He includes photos taken at f1.2, f1.4, and f2.8Bokeh on the 1.4 - One of the photos I added shows the bokeh of the 1.4. The 1.4 has 8, the 1.8 has 5. The 1.2 has also has 8 blades but produces a little bit smoother bokeh. But when I tested the bokeh on the 1.4 I was not disappointed. The difference was not all that obvious.Why not the f1.8 lens? I would say it's a great starter lens - so if that is what you want then go for it! But I have had friends who have owned this lens to only have it completely fall apart after only 1 year. The 1.8 AF is loud and slow. The 1.4 has a much sturdier build than the 1.8 with better auto focus and less noisy. From experience I would say that the 1.4 can even focus better in low light than the 1.2.The 1.4 is lighter than the 1.2 and feels better on the camera in my opinion - weight feels more evenly dispersed.For shooting video with 1.4 - it focuses better in low light than the 1.2, making shooting a low light scene easier. The 1.4 makes for some pretty footage.1.2L cons - size, weight, high price - And not all that different from the 1.4.1.2L pros - beautiful bokeh, sharpest of these 3 lenes, well made1.4 cons - bokeh not as good as 1.2, but better than 1.8. A little less sharp (but I haven't noticed that personally)1.4 pros - good price, quality, not too different than the 1.2 in picture quality1.8 cons - plastic build, slow and noisy AF, choppy bokeh with 5 blades over 8 in the 1.2 and 1.41.8 pros - great price, great starter lensI enjoy my 1.4 lens VERY much and I am glad I chose it over the 1.2. You need to decide what is important to you when picking a lens. In my case the $1000 price difference just did not make the 1.2 worth it. The 1.4 is a very professional lens and one I will be using a lot.",How is the focus?,[],[],[],[],[]
electronics,simple,device,remote,control,164e1eaaf3bc1ebc36acb9dcd428c705,1,0.0,False,d01c92743baae540e080e3cd9676f988,d734164bdd50c8c51acda919a14db235,B007I5JT4S,"Fast, easy setup.  I also have a Roku LT.  The Netflix app on the Apple TV is much nicer than the Roku.  Interestingly, the 2 devices don't list identical offerings in their respective PBS apps/channels.  I do wish Apple wouldn't assume that their devices are so simple that decent instructions aren't necessary -- although setup was simple, figuring out how to get closed captions to display required a web search.  Easy enough to find online but that type of info should be in the brief guide they provide in print.",How do you like the control?,[],[],[],[],[]
